날짜,원/미국달러(매매기준율),원/일본엔(100엔)
"1982/10/13","742.30","280.12"
"1982/10/14","742.50","279.56"
"1982/10/15","742.80","275.68"
"1982/10/16","742.90","276.38"
"1982/10/18","742.90","276.38"
"1982/10/19","742.70","276.15"
"1982/10/20","743.00","275.91"
"1982/10/21","743.40","274.27"
"1982/10/22","743.80","272.86"
"1982/10/23","744.00","271.14"
"1982/10/25","744.00","271.14"
"1982/10/26","744.40","268.64"
"1982/10/27","744.20","269.94"
"1982/10/28","744.20","268.67"
"1982/10/29","744.50","269.82"
"1982/10/30","744.90","269.09"
"1982/11/01","744.90","269.09"
"1982/11/02","744.70","269.14"
"1982/11/03","744.60","270.08"
"1982/11/04","745.00","267.99"
"1982/11/05","745.40","269.15"
"1982/11/06","745.20","269.64"
"1982/11/08","745.20","269.64"
"1982/11/09","745.50","270.83"
"1982/11/10","745.30","275.84"
"1982/11/11","745.10","276.99"
"1982/11/12","744.90","279.26"
"1982/11/13","745.30","278.15"
"1982/11/15","745.30","278.15"
"1982/11/16","745.50","278.80"
"1982/11/17","745.30","283.82"
"1982/11/18","745.20","283.11"
"1982/11/19","745.10","285.46"
"1982/11/20","744.90","289.85"
"1982/11/22","744.90","289.85"
"1982/11/23","744.90","289.37"
"1982/11/24","745.20","290.19"
"1982/11/25","745.00","297.17"
"1982/11/26","744.90","298.26"
"1982/11/27","744.90","298.44"
"1982/11/29","744.90","298.44"
"1982/11/30","744.70","296.58"
"1982/12/01","744.50","298.64"
"1982/12/02","744.30","298.14"
"1982/12/03","744.10","301.26"
"1982/12/04","743.90","301.06"
"1982/12/06","743.90","301.06"
"1982/12/07","743.70","304.33"
"1982/12/08","743.50","305.72"
"1982/12/09","744.20","305.38"
"1982/12/10","744.20","306.64"
"1982/12/11","744.90","304.61"
"1982/12/13","744.90","304.61"
"1982/12/14","745.60","301.01"
"1982/12/15","745.40","304.25"
"1982/12/16","745.30","305.17"
"1982/12/17","745.10","306.57"
"1982/12/18","745.90","305.58"
"1982/12/20","745.90","305.58"
"1982/12/21","746.80","305.07"
"1982/12/22","746.80","310.01"
"1982/12/23","746.80","310.85"
"1982/12/24","746.80","313.79"
"1982/12/27","747.70","314.16"
"1982/12/28","747.70","315.36"
"1982/12/29","747.70","319.13"
"1982/12/30","747.90","319.83"
"1982/12/31","748.80","320.21"
"1983/01/04","748.50","324.45"
"1983/01/05","748.20","328.02"
"1983/01/06","748.30","326.67"
"1983/01/07","748.90","325.72"
"1983/01/08","748.70","327.09"
"1983/01/10","748.70","327.09"
"1983/01/11","748.40","328.90"
"1983/01/12","749.00","322.95"
"1983/01/13","748.80","327.13"
"1983/01/14","749.00","326.30"
"1983/01/15","749.60","324.72"
"1983/01/17","749.60","324.72"
"1983/01/18","749.50","324.74"
"1983/01/19","750.10","322.28"
"1983/01/20","750.70","316.86"
"1983/01/21","750.40","319.12"
"1983/01/22","751.00","316.82"
"1983/01/24","751.00","316.82"
"1983/01/25","751.60","314.42"
"1983/01/26","751.30","318.22"
"1983/01/27","751.00","316.92"
"1983/01/28","751.60","316.60"
"1983/01/29","751.50","316.76"
"1983/01/31","751.50","316.76"
"1983/02/01","752.10","312.11"
"1983/02/02","752.70","312.00"
"1983/02/03","752.80","314.46"
"1983/02/04","752.70","313.24"
"1983/02/05","752.80","313.28"
"1983/02/07","752.80","313.28"
"1983/02/08","752.50","317.55"
"1983/02/09","752.20","315.03"
"1983/02/10","751.90","318.84"
"1983/02/11","751.60","320.65"
"1983/02/12","751.30","319.98"
"1983/02/14","751.30","319.98"
"1983/02/15","751.70","321.52"
"1983/02/16","751.40","321.12"
"1983/02/17","751.50","323.23"
"1983/02/18","751.20","322.69"
"1983/02/19","751.80","321.56"
"1983/02/21","751.80","321.56"
"1983/02/22","751.60","323.18"
"1983/02/23","752.20","318.80"
"1983/02/24","753.30","321.58"
"1983/02/25","753.30","319.47"
"1983/02/26","753.10","320.61"
"1983/02/28","753.10","320.61"
"1983/03/02","754.60","316.73"
"1983/03/03","754.40","319.56"
"1983/03/04","754.20","319.58"
"1983/03/05","754.00","320.17"
"1983/03/07","754.00","320.17"
"1983/03/08","753.80","320.70"
"1983/03/09","755.30","316.13"
"1983/03/11","755.10","319.05"
"1983/03/12","756.50","317.00"
"1983/03/14","756.50","317.00"
"1983/03/15","756.30","320.95"
"1983/03/16","756.20","318.51"
"1983/03/17","757.10","320.17"
"1983/03/18","758.60","316.48"
"1983/03/19","759.90","316.83"
"1983/03/21","759.90","316.83"
"1983/03/22","761.40","315.91"
"1983/03/23","761.20","318.40"
"1983/03/24","761.30","320.42"
"1983/03/25","761.10","320.64"
"1983/03/26","761.90","320.97"
"1983/03/28","761.90","320.97"
"1983/03/29","763.40","318.45"
"1983/03/30","763.60","318.34"
"1983/03/31","763.40","318.25"
"1983/04/01","763.20","319.20"
"1983/04/02","763.50","318.86"
"1983/04/04","763.50","318.86"
"1983/04/06","763.30","321.63"
"1983/04/07","763.10","321.01"
"1983/04/08","763.50","320.84"
"1983/04/09","765.00","319.82"
"1983/04/11","765.00","319.82"
"1983/04/12","764.80","321.45"
"1983/04/13","764.90","320.45"
"1983/04/14","764.70","321.11"
"1983/04/15","765.60","321.75"
"1983/04/16","765.40","322.01"
"1983/04/18","765.40","322.01"
"1983/04/19","765.90","321.54"
"1983/04/20","765.70","322.54"
"1983/04/21","766.10","328.08"
"1983/04/22","765.90","323.92"
"1983/04/23","765.90","323.96"
"1983/04/25","765.90","323.96"
"1983/04/26","765.70","323.94"
"1983/04/27","767.00","323.84"
"1983/04/28","766.90","323.83"
"1983/04/29","767.90","322.96"
"1983/04/30","767.90","322.92"
"1983/05/02","767.90","322.92"
"1983/05/03","767.80","322.68"
"1983/05/04","767.30","323.83"
"1983/05/06","766.80","325.82"
"1983/05/07","766.30","328.11"
"1983/05/09","766.30","328.11"
"1983/05/10","765.80","329.45"
"1983/05/11","765.80","330.80"
"1983/05/12","765.30","331.52"
"1983/05/13","766.00","330.25"
"1983/05/14","766.50","329.54"
"1983/05/16","766.50","329.54"
"1983/05/17","767.50","329.33"
"1983/05/18","768.30","330.10"
"1983/05/19","767.80","328.41"
"1983/05/21","768.80","327.43"
"1983/05/23","768.80","327.43"
"1983/05/24","769.80","327.79"
"1983/05/25","770.60","325.60"
"1983/05/26","770.60","325.91"
"1983/05/27","770.10","325.28"
"1983/05/28","771.10","323.86"
"1983/05/30","771.10","323.86"
"1983/05/31","771.10","323.86"
"1983/06/01","772.10","322.52"
"1983/06/02","773.10","321.93"
"1983/06/03","772.60","324.52"
"1983/06/04","773.30","323.70"
"1983/06/07","774.30","322.70"
"1983/06/08","774.50","321.98"
"1983/06/09","775.50","320.16"
"1983/06/10","775.20","319.21"
"1983/06/11","774.90","320.34"
"1983/06/13","774.90","320.34"
"1983/06/14","774.90","319.82"
"1983/06/15","775.90","319.77"
"1983/06/16","776.90","320.38"
"1983/06/17","776.40","324.21"
"1983/06/18","775.90","323.23"
"1983/06/20","775.90","323.23"
"1983/06/21","776.90","324.19"
"1983/06/22","776.40","326.70"
"1983/06/23","775.90","325.91"
"1983/06/24","775.70","325.59"
"1983/06/25","775.20","326.96"
"1983/06/27","775.20","326.96"
"1983/06/28","776.20","323.59"
"1983/06/29","777.20","325.47"
"1983/06/30","776.70","324.41"
"1983/07/01","776.80","324.75"
"1983/07/02","776.30","323.60"
"1983/07/04","776.30","323.60"
"1983/07/05","777.20","323.54"
"1983/07/06","778.20","323.58"
"1983/07/07","777.70","324.86"
"1983/07/08","777.80","323.82"
"1983/07/09","778.80","323.56"
"1983/07/11","778.80","323.56"
"1983/07/12","779.70","322.46"
"1983/07/13","779.40","323.98"
"1983/07/14","779.10","324.83"
"1983/07/15","779.30","323.37"
"1983/07/16","780.30","323.51"
"1983/07/18","780.30","323.51"
"1983/07/19","779.80","324.25"
"1983/07/20","780.10","324.14"
"1983/07/21","779.60","326.40"
"1983/07/22","779.30","325.02"
"1983/07/23","780.30","324.18"
"1983/07/25","780.30","324.18"
"1983/07/26","781.30","325.28"
"1983/07/27","780.80","324.32"
"1983/07/28","781.80","324.44"
"1983/07/29","782.10","324.33"
"1983/07/30","783.10","321.80"
"1983/08/01","783.10","321.80"
"1983/08/02","784.10","320.96"
"1983/08/03","783.60","322.81"
"1983/08/04","784.10","322.48"
"1983/08/05","785.00","321.92"
"1983/08/06","786.00","321.87"
"1983/08/08","786.00","321.87"
"1983/08/09","786.50","322.47"
"1983/08/10","786.00","321.15"
"1983/08/11","787.00","320.38"
"1983/08/12","788.00","319.62"
"1983/08/13","787.70","320.86"
"1983/08/16","787.20","321.51"
"1983/08/17","786.70","321.57"
"1983/08/18","786.20","323.64"
"1983/08/19","785.70","322.58"
"1983/08/20","786.70","323.15"
"1983/08/22","786.70","323.15"
"1983/08/23","786.20","324.08"
"1983/08/24","785.70","322.61"
"1983/08/25","786.70","323.18"
"1983/08/26","787.50","322.75"
"1983/08/27","788.50","318.98"
"1983/08/29","788.50","318.98"
"1983/08/30","789.50","321.04"
"1983/08/31","790.10","320.30"
"1983/09/01","790.20","321.52"
"1983/09/02","790.20","319.57"
"1983/09/03","790.60","322.11"
"1983/09/05","790.60","322.11"
"1983/09/06","790.30","321.33"
"1983/09/07","789.80","320.61"
"1983/09/08","790.50","322.16"
"1983/09/09","790.00","322.39"
"1983/09/10","789.50","323.84"
"1983/09/12","789.50","323.84"
"1983/09/13","789.00","323.56"
"1983/09/14","789.80","323.66"
"1983/09/15","790.80","322.85"
"1983/09/16","790.70","323.37"
"1983/09/17","790.20","324.52"
"1983/09/19","790.20","324.52"
"1983/09/20","789.70","326.63"
"1983/09/22","790.10","325.72"
"1983/09/23","789.70","326.94"
"1983/09/24","789.20","330.56"
"1983/09/26","789.20","330.56"
"1983/09/27","788.70","331.29"
"1983/09/28","789.30","332.69"
"1983/09/29","788.80","332.94"
"1983/09/30","789.30","333.11"
"1983/10/04","788.80","336.60"
"1983/10/05","788.60","339.37"
"1983/10/06","788.10","339.74"
"1983/10/07","788.50","338.82"
"1983/10/08","788.00","342.17"
"1983/10/10","788.00","342.17"
"1983/10/11","789.00","338.82"
"1983/10/12","789.70","338.61"
"1983/10/13","790.70","337.23"
"1983/10/14","790.20","339.69"
"1983/10/15","790.90","341.65"
"1983/10/17","790.90","341.65"
"1983/10/18","790.40","340.58"
"1983/10/19","790.10","339.36"
"1983/10/20","791.00","338.55"
"1983/10/21","790.50","340.92"
"1983/10/22","791.00","338.98"
"1983/10/24","791.00","338.98"
"1983/10/25","792.00","340.25"
"1983/10/26","791.50","340.73"
"1983/10/27","792.10","340.91"
"1983/10/28","792.50","340.65"
"1983/10/29","792.90","340.09"
"1983/10/31","792.90","340.09"
"1983/11/01","793.90","338.16"
"1983/11/02","794.60","339.14"
"1983/11/03","795.10","338.74"
"1983/11/04","794.60","339.07"
"1983/11/05","795.60","336.13"
"1983/11/07","795.60","336.13"
"1983/11/08","796.60","336.48"
"1983/11/09","796.00","337.29"
"1983/11/10","795.00","338.52"
"1983/11/11","794.00","339.14"
"1983/11/12","795.00","338.30"
"1983/11/14","795.00","338.30"
"1983/11/15","794.40","338.88"
"1983/11/16","794.60","339.14"
"1983/11/17","795.40","337.61"
"1983/11/18","796.40","338.04"
"1983/11/19","796.90","337.67"
"1983/11/21","796.90","337.67"
"1983/11/22","796.80","338.85"
"1983/11/23","796.10","339.28"
"1983/11/24","796.50","338.15"
"1983/11/25","796.20","338.74"
"1983/11/26","796.90","338.97"
"1983/11/28","796.90","338.97"
"1983/11/29","797.10","338.84"
"1983/11/30","796.90","340.48"
"1983/12/01","795.90","342.70"
"1983/12/02","796.10","341.72"
"1983/12/03","797.10","341.08"
"1983/12/05","797.10","341.08"
"1983/12/06","798.10","340.06"
"1983/12/07","798.10","341.44"
"1983/12/08","797.80","341.60"
"1983/12/09","798.30","340.94"
"1983/12/10","799.30","338.37"
"1983/12/12","799.30","338.37"
"1983/12/13","799.60","337.82"
"1983/12/14","799.40","339.02"
"1983/12/15","799.80","340.42"
"1983/12/16","798.80","340.35"
"1983/12/17","799.80","339.95"
"1983/12/19","799.80","339.95"
"1983/12/20","800.00","339.35"
"1983/12/21","799.20","340.09"
"1983/12/22","799.20","340.45"
"1983/12/23","798.20","341.88"
"1983/12/24","798.10","341.44"
"1983/12/26","798.10","341.44"
"1983/12/27","798.10","341.44"
"1983/12/28","797.60","341.30"
"1983/12/29","797.20","341.93"
"1983/12/30","796.20","343.42"
"1983/12/31","795.50","343.63"
"1984/01/04","796.50","340.75"
"1984/01/05","797.50","342.20"
"1984/01/06","797.90","342.30"
"1984/01/07","798.10","342.83"
"1984/01/09","798.10","342.83"
"1984/01/10","799.10","341.94"
"1984/01/11","799.00","341.90"
"1984/01/12","798.30","340.43"
"1984/01/13","799.30","340.57"
"1984/01/14","798.40","342.01"
"1984/01/16","798.40","342.01"
"1984/01/17","797.40","341.87"
"1984/01/18","797.00","340.49"
"1984/01/19","798.00","341.50"
"1984/01/20","797.00","341.62"
"1984/01/21","798.00","340.63"
"1984/01/23","798.00","340.63"
"1984/01/24","798.80","341.23"
"1984/01/25","799.60","341.28"
"1984/01/26","799.30","341.66"
"1984/01/27","798.70","340.97"
"1984/01/28","798.90","341.34"
"1984/01/30","798.90","341.34"
"1984/01/31","799.30","340.53"
"1984/02/01","799.30","340.71"
"1984/02/02","798.60","340.92"
"1984/02/03","797.60","341.66"
"1984/02/04","796.60","342.33"
"1984/02/06","796.60","342.33"
"1984/02/07","797.30","341.31"
"1984/02/08","798.30","340.79"
"1984/02/09","797.30","341.02"
"1984/02/10","796.80","340.45"
"1984/02/11","797.70","340.68"
"1984/02/13","797.70","340.68"
"1984/02/14","797.30","340.27"
"1984/02/15","796.90","341.22"
"1984/02/16","795.90","340.57"
"1984/02/17","794.90","341.31"
"1984/02/18","795.50","341.20"
"1984/02/20","795.50","341.20"
"1984/02/21","795.70","341.07"
"1984/02/22","796.70","340.91"
"1984/02/23","795.70","340.92"
"1984/02/24","795.10","340.74"
"1984/02/25","794.10","340.46"
"1984/02/27","794.10","340.46"
"1984/02/28","794.30","340.54"
"1984/02/29","793.30","339.81"
"1984/03/02","793.40","339.97"
"1984/03/03","792.40","347.78"
"1984/03/05","792.40","347.78"
"1984/03/06","791.40","354.26"
"1984/03/07","790.40","355.12"
"1984/03/08","790.40","352.19"
"1984/03/09","791.30","355.65"
"1984/03/12","792.30","352.61"
"1984/03/13","793.30","353.45"
"1984/03/14","792.30","354.90"
"1984/03/15","791.30","352.32"
"1984/03/16","792.30","353.47"
"1984/03/17","793.30","350.56"
"1984/03/19","793.30","350.56"
"1984/03/20","794.30","351.54"
"1984/03/21","793.70","351.04"
"1984/03/22","794.70","351.56"
"1984/03/23","794.60","350.47"
"1984/03/24","793.60","351.97"
"1984/03/26","793.60","351.97"
"1984/03/27","792.60","352.90"
"1984/03/28","791.60","352.14"
"1984/03/29","791.90","353.93"
"1984/03/30","790.90","352.85"
"1984/03/31","791.80","352.78"
"1984/04/02","791.80","352.78"
"1984/04/03","792.40","351.67"
"1984/04/04","793.40","352.63"
"1984/04/06","793.40","351.53"
"1984/04/07","794.30","352.64"
"1984/04/09","794.30","352.64"
"1984/04/10","793.40","352.04"
"1984/04/11","793.90","352.46"
"1984/04/12","792.90","355.49"
"1984/04/13","793.20","353.88"
"1984/04/14","794.00","352.38"
"1984/04/16","794.00","352.38"
"1984/04/17","795.00","352.63"
"1984/04/18","794.00","353.52"
"1984/04/19","794.40","353.62"
"1984/04/20","795.20","352.96"
"1984/04/21","795.60","353.53"
"1984/04/23","795.60","353.53"
"1984/04/24","795.40","353.83"
"1984/04/25","796.40","352.47"
"1984/04/26","796.40","353.25"
"1984/04/27","796.60","352.99"
"1984/04/28","797.60","351.60"
"1984/04/30","797.60","351.60"
"1984/05/01","798.60","352.43"
"1984/05/02","799.40","351.85"
"1984/05/03","799.30","352.20"
"1984/05/04","798.30","353.16"
"1984/05/07","798.30","351.45"
"1984/05/09","799.30","349.20"
"1984/05/10","800.00","348.21"
"1984/05/11","800.40","348.69"
"1984/05/12","800.60","347.53"
"1984/05/14","800.60","347.53"
"1984/05/15","801.00","346.38"
"1984/05/16","800.10","346.52"
"1984/05/17","799.10","345.64"
"1984/05/18","800.10","343.51"
"1984/05/19","801.10","343.60"
"1984/05/21","801.10","343.60"
"1984/05/22","801.10","342.72"
"1984/05/23","800.10","343.54"
"1984/05/24","799.20","343.86"
"1984/05/25","799.20","346.73"
"1984/05/26","798.20","344.35"
"1984/05/29","798.20","344.35"
"1984/05/30","799.20","344.04"
"1984/05/31","798.30","345.07"
"1984/06/01","798.50","345.00"
"1984/06/02","797.50","346.89"
"1984/06/04","797.50","346.89"
"1984/06/05","796.50","347.06"
"1984/06/07","797.50","345.02"
"1984/06/08","798.10","344.91"
"1984/06/09","798.50","344.78"
"1984/06/11","798.50","344.78"
"1984/06/12","798.60","344.30"
"1984/06/13","799.60","344.07"
"1984/06/14","799.40","344.35"
"1984/06/15","798.70","344.12"
"1984/06/16","799.70","343.00"
"1984/06/18","799.70","343.00"
"1984/06/19","800.30","342.82"
"1984/06/20","800.60","343.61"
"1984/06/21","801.60","342.50"
"1984/06/22","802.60","342.19"
"1984/06/23","803.30","339.85"
"1984/06/25","803.30","339.85"
"1984/06/26","804.30","337.80"
"1984/06/27","803.30","339.67"
"1984/06/28","803.30","337.95"
"1984/06/29","804.30","339.30"
"1984/06/30","803.40","338.56"
"1984/07/02","803.40","338.56"
"1984/07/03","804.40","336.93"
"1984/07/04","805.40","335.94"
"1984/07/05","805.50","335.93"
"1984/07/06","806.50","335.14"
"1984/07/07","807.20","334.39"
"1984/07/09","807.20","334.39"
"1984/07/10","808.20","335.22"
"1984/07/11","808.00","333.54"
"1984/07/12","809.00","333.41"
"1984/07/13","809.70","333.76"
"1984/07/14","808.70","334.80"
"1984/07/16","808.70","334.80"
"1984/07/18","809.10","333.24"
"1984/07/19","810.10","332.35"
"1984/07/20","810.10","333.04"
"1984/07/21","811.10","330.46"
"1984/07/23","811.10","330.46"
"1984/07/24","812.10","328.52"
"1984/07/25","811.70","330.10"
"1984/07/26","810.70","332.19"
"1984/07/27","809.70","331.04"
"1984/07/28","810.70","328.01"
"1984/07/30","810.70","328.01"
"1984/07/31","811.40","330.24"
"1984/08/01","812.00","328.88"
"1984/08/02","811.70","332.94"
"1984/08/03","810.90","331.63"
"1984/08/04","809.90","335.61"
"1984/08/06","809.90","335.61"
"1984/08/07","810.20","333.63"
"1984/08/08","811.20","331.31"
"1984/08/09","810.20","332.77"
"1984/08/10","809.20","334.80"
"1984/08/11","808.20","331.98"
"1984/08/13","808.20","331.98"
"1984/08/14","809.20","334.07"
"1984/08/16","808.20","336.05"
"1984/08/17","807.90","334.78"
"1984/08/18","807.70","335.22"
"1984/08/20","807.70","335.22"
"1984/08/21","808.60","334.90"
"1984/08/22","809.60","333.79"
"1984/08/23","808.90","335.58"
"1984/08/24","808.30","335.47"
"1984/08/25","808.10","335.66"
"1984/08/27","808.10","335.66"
"1984/08/28","809.10","334.54"
"1984/08/29","809.20","335.15"
"1984/08/30","808.20","335.15"
"1984/08/31","808.70","335.22"
"1984/09/01","809.20","334.45"
"1984/09/03","809.20","334.45"
"1984/09/04","809.80","333.77"
"1984/09/05","810.80","331.89"
"1984/09/06","811.80","331.49"
"1984/09/07","811.60","332.25"
"1984/09/08","812.60","330.40"
"1984/09/11","813.50","330.09"
"1984/09/12","813.40","331.94"
"1984/09/13","813.10","331.34"
"1984/09/14","814.10","331.75"
"1984/09/15","814.10","331.07"
"1984/09/17","814.10","331.07"
"1984/09/18","814.40","328.86"
"1984/09/19","815.40","332.75"
"1984/09/20","814.80","331.63"
"1984/09/21","815.80","329.42"
"1984/09/22","816.30","334.07"
"1984/09/24","816.30","334.07"
"1984/09/25","815.30","333.39"
"1984/09/26","814.30","331.09"
"1984/09/27","815.30","332.07"
"1984/09/28","814.30","332.30"
"1984/09/29","815.20","330.45"
"1984/10/02","816.20","331.32"
"1984/10/04","815.20","330.51"
"1984/10/05","816.20","332.06"
"1984/10/06","816.70","330.92"
"1984/10/08","816.70","330.92"
"1984/10/10","817.70","330.52"
"1984/10/11","818.70","330.73"
"1984/10/12","819.70","329.80"
"1984/10/13","819.00","330.58"
"1984/10/15","819.00","330.58"
"1984/10/16","820.00","329.12"
"1984/10/17","820.60","320.10"
"1984/10/18","819.60","328.57"
"1984/10/19","820.20","330.26"
"1984/10/20","819.20","331.20"
"1984/10/22","819.20","331.20"
"1984/10/23","819.20","331.33"
"1984/10/24","818.20","335.54"
"1984/10/25","817.20","335.03"
"1984/10/26","816.40","334.46"
"1984/10/27","817.40","332.15"
"1984/10/29","817.40","332.15"
"1984/10/30","818.40","331.95"
"1984/10/31","817.40","333.42"
"1984/11/01","816.40","333.03"
"1984/11/02","815.40","334.12"
"1984/11/03","814.40","336.81"
"1984/11/05","814.40","336.81"
"1984/11/06","813.60","336.27"
"1984/11/07","814.00","336.54"
"1984/11/08","813.00","339.18"
"1984/11/09","814.00","338.12"
"1984/11/10","815.00","338.39"
"1984/11/12","815.00","338.39"
"1984/11/13","814.80","338.27"
"1984/11/14","814.40","337.16"
"1984/11/15","814.80","336.49"
"1984/11/16","815.80","335.66"
